,game,model,experiment,episode,metric,value
1643,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,2_diagonal_grids,episode_21,Parsed Request Count,0.0
1644,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,2_diagonal_grids,episode_21,Violated Request Count,1.0
1645,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,2_diagonal_grids,episode_21,Success,0.0
1646,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,2_diagonal_grids,episode_21,Lose,1.0
1647,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,2_diagonal_grids,episode_21,Aborted,1.0
1648,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,2_diagonal_grids,episode_21,Main Score,
1649,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,2_diagonal_grids,episode_21,Request Success Ratio,0.0
1650,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Aborted at Player 1,1.0
1651,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Generated Expression Length,
1652,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Generated Expression Number of Tokens,
1653,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Request Count,1.0
1654,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Parsed Request Count,0.0
1655,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Violated Request Count,1.0
1656,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Success,0.0
1657,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Lose,1.0
1658,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Aborted,1.0
1659,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Main Score,
1660,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_4,Request Success Ratio,0.0
1661,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Aborted at Player 1,1.0
1662,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Generated Expression Length,
1663,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Generated Expression Number of Tokens,
1664,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Request Count,1.0
1665,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Parsed Request Count,0.0
1666,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Violated Request Count,1.0
1667,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Success,0.0
1668,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Lose,1.0
1669,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Aborted,1.0
1670,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Main Score,
1671,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_20,Request Success Ratio,0.0
1672,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Aborted at Player 1,1.0
1673,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Generated Expression Length,
1674,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Generated Expression Number of Tokens,
1675,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Request Count,1.0
1676,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Parsed Request Count,0.0
1677,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Violated Request Count,1.0
1678,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Success,0.0
1679,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Lose,1.0
1680,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Aborted,1.0
1681,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Main Score,
1682,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_12,Request Success Ratio,0.0
1683,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Aborted at Player 1,1.0
1684,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Generated Expression Length,
1685,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Generated Expression Number of Tokens,
1686,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Request Count,1.0
1687,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Parsed Request Count,0.0
1688,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Violated Request Count,1.0
1689,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Success,0.0
1690,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Lose,1.0
1691,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Aborted,1.0
1692,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Main Score,
1693,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_23,Request Success Ratio,0.0
1694,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Aborted at Player 1,1.0
1695,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Generated Expression Length,
1696,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Generated Expression Number of Tokens,
1697,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Request Count,1.0
1698,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Parsed Request Count,0.0
1699,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Violated Request Count,1.0
1700,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Success,0.0
1701,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Lose,1.0
1702,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Aborted,1.0
1703,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Main Score,
1704,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_10,Request Success Ratio,0.0
1705,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Aborted at Player 1,1.0
1706,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Generated Expression Length,
1707,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Generated Expression Number of Tokens,
1708,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Request Count,1.0
1709,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Parsed Request Count,0.0
1710,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Violated Request Count,1.0
1711,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Success,0.0
1712,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Lose,1.0
1713,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Aborted,1.0
1714,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Main Score,
1715,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_25,Request Success Ratio,0.0
1716,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Aborted at Player 1,1.0
1717,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Generated Expression Length,
1718,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Generated Expression Number of Tokens,
1719,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Request Count,1.0
1720,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Parsed Request Count,0.0
1721,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Violated Request Count,1.0
1722,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Success,0.0
1723,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Lose,1.0
1724,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Aborted,1.0
1725,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Main Score,
1726,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_28,Request Success Ratio,0.0
1727,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Aborted at Player 1,1.0
1728,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Generated Expression Length,
1729,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Generated Expression Number of Tokens,
1730,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Request Count,1.0
1731,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Parsed Request Count,0.0
1732,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Violated Request Count,1.0
1733,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Success,0.0
1734,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Lose,1.0
1735,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Aborted,1.0
1736,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Main Score,
1737,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_3,Request Success Ratio,0.0
1738,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Aborted at Player 1,1.0
1739,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Generated Expression Length,
1740,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Generated Expression Number of Tokens,
1741,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Request Count,1.0
1742,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Parsed Request Count,0.0
1743,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Violated Request Count,1.0
1744,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Success,0.0
1745,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Lose,1.0
1746,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Aborted,1.0
1747,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Main Score,
1748,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_8,Request Success Ratio,0.0
1749,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Aborted at Player 1,1.0
1750,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Generated Expression Length,
1751,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Generated Expression Number of Tokens,
1752,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Request Count,1.0
1753,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Parsed Request Count,0.0
1754,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Violated Request Count,1.0
1755,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Success,0.0
1756,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Lose,1.0
1757,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Aborted,1.0
1758,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Main Score,
1759,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_11,Request Success Ratio,0.0
1760,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Aborted at Player 1,1.0
1761,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Generated Expression Length,
1762,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Generated Expression Number of Tokens,
1763,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Request Count,1.0
1764,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Parsed Request Count,0.0
1765,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Violated Request Count,1.0
1766,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Success,0.0
1767,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Lose,1.0
1768,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Aborted,1.0
1769,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Main Score,
1770,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_14,Request Success Ratio,0.0
1771,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Aborted at Player 1,1.0
1772,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Generated Expression Length,
1773,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Generated Expression Number of Tokens,
1774,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Request Count,1.0
1775,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Parsed Request Count,0.0
1776,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Violated Request Count,1.0
1777,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Success,0.0
1778,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Lose,1.0
1779,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Aborted,1.0
1780,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Main Score,
1781,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_22,Request Success Ratio,0.0
1782,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Aborted at Player 1,1.0
1783,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Generated Expression Length,
1784,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Generated Expression Number of Tokens,
1785,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Request Count,1.0
1786,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Parsed Request Count,0.0
1787,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Violated Request Count,1.0
1788,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Success,0.0
1789,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Lose,1.0
1790,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Aborted,1.0
1791,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Main Score,
1792,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_2,Request Success Ratio,0.0
1793,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Aborted at Player 1,1.0
1794,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Generated Expression Length,
1795,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Generated Expression Number of Tokens,
1796,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Request Count,1.0
1797,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Parsed Request Count,0.0
1798,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Violated Request Count,1.0
1799,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Success,0.0
1800,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Lose,1.0
1801,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Aborted,1.0
1802,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Main Score,
1803,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_5,Request Success Ratio,0.0
1804,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Aborted at Player 1,1.0
1805,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Generated Expression Length,
1806,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Generated Expression Number of Tokens,
1807,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Request Count,1.0
1808,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Parsed Request Count,0.0
1809,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Violated Request Count,1.0
1810,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Success,0.0
1811,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Lose,1.0
1812,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Aborted,1.0
1813,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Main Score,
1814,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_19,Request Success Ratio,0.0
1815,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Aborted at Player 1,1.0
1816,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Generated Expression Length,
1817,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Generated Expression Number of Tokens,
1818,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Request Count,1.0
1819,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Parsed Request Count,0.0
1820,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Violated Request Count,1.0
1821,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Success,0.0
1822,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Lose,1.0
1823,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Aborted,1.0
1824,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Main Score,
1825,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_18,Request Success Ratio,0.0
1826,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Aborted at Player 1,1.0
1827,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Generated Expression Length,
1828,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Generated Expression Number of Tokens,
1829,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Request Count,1.0
1830,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Parsed Request Count,0.0
1831,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Violated Request Count,1.0
1832,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Success,0.0
1833,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Lose,1.0
1834,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Aborted,1.0
1835,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Main Score,
1836,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_9,Request Success Ratio,0.0
1837,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Aborted at Player 1,1.0
1838,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Generated Expression Length,
1839,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Generated Expression Number of Tokens,
1840,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Request Count,1.0
1841,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Parsed Request Count,0.0
1842,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Violated Request Count,1.0
1843,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Success,0.0
1844,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Lose,1.0
1845,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Aborted,1.0
1846,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Main Score,
1847,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_7,Request Success Ratio,0.0
1848,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Aborted at Player 1,1.0
1849,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Generated Expression Length,
1850,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Generated Expression Number of Tokens,
1851,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Request Count,1.0
1852,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Parsed Request Count,0.0
1853,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Violated Request Count,1.0
1854,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Success,0.0
1855,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Lose,1.0
1856,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Aborted,1.0
1857,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Main Score,
1858,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Request Success Ratio,0.0
1859,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Aborted at Player 1,1.0
1860,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Generated Expression Length,
1861,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Generated Expression Number of Tokens,
1862,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Request Count,1.0
1863,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Parsed Request Count,0.0
1864,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Violated Request Count,1.0
1865,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Success,0.0
